code	Q1_silent_break	Q1_filled_break	Q1_incomplete_sentence	Q1_incomplete_word	Q1_long_vowell	Q1_connecteur	Q1_non_understandable	Q1_MORT_EXPLICITE	Q1_ON_GENERIQUE	Q1_ON_QUELQU_UN	Q1_PRESENT_ENNONCIATION	Q1_PRESENT_GENERIQUE	Q1_PRESENT_HISTORIQUE	Q1_VERB_PERCEPTIONS_SENSORIELLES	Q1_CORPS	Q1_NOM_PERCEPTIONS_SENSORIELLES	Q1_SENSATIONS_PHYSIQUES	Q1_first_personal_pronoun_sing	Q1_first_personal_pronoun_plur	Q1_second_personal_pronoun	Q1_third_personal_pronoun	Q1_verb_indicatif_present	Q1_verb_indicatif_future	Q1_verb_participe_passe	Q1_verb_conditionel	Q1_verb_indicatif_imparfait	Q1_PE	Q1_LCC	Q1_LSC	Q1_degree_average	Q1_degree_std	Q1_L1	Q1_L2	Q1_L3	Q1_transitivity	Q1_average_clustering	Q1_diameter_g0	Q1_average_shrotest_path_g0	Q1_passive_count_norm	Q1_passive_percentages	Q1_labMT	Q1_textblob_polarity	Q2_silent_break	Q2_filled_break	Q2_incomplete_sentence	Q2_incomplete_word	Q2_long_vowell	Q2_connecteur	Q2_non_understandable	Q2_MORT_EXPLICITE	Q2_ON_GENERIQUE	Q2_ON_QUELQU_UN	Q2_PRESENT_ENNONCIATION	Q2_PRESENT_GENERIQUE	Q2_PRESENT_HISTORIQUE	Q2_VERB_PERCEPTIONS_SENSORIELLES	Q2_CORPS	Q2_NOM_PERCEPTIONS_SENSORIELLES	Q2_SENSATIONS_PHYSIQUES	Q2_first_personal_pronoun_sing	Q2_first_personal_pronoun_plur	Q2_second_personal_pronoun	Q2_third_personal_pronoun	Q2_verb_indicatif_present	Q2_verb_indicatif_future	Q2_verb_participe_passe	Q2_verb_conditionel	Q2_verb_indicatif_imparfait	Q2_PE	Q2_LCC	Q2_LSC	Q2_degree_average	Q2_degree_std	Q2_L1	Q2_L2	Q2_L3	Q2_transitivity	Q2_average_clustering	Q2_diameter_g0	Q2_average_shrotest_path_g0	Q2_passive_count_norm	Q2_passive_percentages	Q2_labMT	Q2_textblob_polarity	Q3_silent_break	Q3_filled_break	Q3_incomplete_sentence	Q3_incomplete_word	Q3_long_vowell	Q3_connecteur	Q3_non_understandable	Q3_MORT_EXPLICITE	Q3_ON_GENERIQUE	Q3_ON_QUELQU_UN	Q3_PRESENT_ENNONCIATION	Q3_PRESENT_GENERIQUE	Q3_PRESENT_HISTORIQUE	Q3_VERB_PERCEPTIONS_SENSORIELLES	Q3_CORPS	Q3_NOM_PERCEPTIONS_SENSORIELLES	Q3_SENSATIONS_PHYSIQUES	Q3_first_personal_pronoun_sing	Q3_first_personal_pronoun_plur	Q3_second_personal_pronoun	Q3_third_personal_pronoun	Q3_verb_indicatif_present	Q3_verb_indicatif_future	Q3_verb_participe_passe	Q3_verb_conditionel	Q3_verb_indicatif_imparfait	Q3_PE	Q3_LCC	Q3_LSC	Q3_degree_average	Q3_degree_std	Q3_L1	Q3_L2	Q3_L3	Q3_transitivity	Q3_average_clustering	Q3_diameter_g0	Q3_average_shrotest_path_g0	Q3_passive_count_norm	Q3_passive_percentages	Q3_labMT	Q3_textblob_polarity	PCL_REVIVISCENCES	PCL_DISSO	TOTAL_PCL_y	TOTAL_DES_y	PA_Q2	TYPE_TRAUMA	AGE	STATUT_MARITAL	ENFANTS	NB_ENF	source	VIOL_SEX	VIOL_PHY	VIOL_PSY	VIOL_ADM_ECO	VIOL_CYBER	VIOL_ANI	VIOL_MAT	NB_VICTIME	VIOL_EXTRA_CONJ	RECIDIVE	NB_PA	CONSO_PA	ATCD_MED	TRAITEMENT
P12	0.776914539400666	2.9966703662597114	0.4439511653718091	0.11098779134295228	0.22197558268590456	6.437291897891232	0.0	0.2219755826859045	0.1109877913429522	0.0	1.3318534961154271	0.3329633740288568	0.1109877913429522	0.4439511653718091	0.0	0.0	0.776914539400666	0.0684210526315789	0.0	0.0	0.0368421052631578	0.2110091743119266	0.0091743119266055	0.3853211009174312	0.0091743119266055	0.146788990825688	138.0	1.0	2.0	7.43801652892562	10.648705009525434	11.0	177.0	1472.0	0.0719053398058252	0.1350315900702134	6.0	3.1771201261959465	0.1469830568414279	0.0178571428571428	5.714847962468372	0.0162319644839067	0.0	5.828220858895705	0.0	0.0	0.0	5.521472392638037	0.0	0.6134969325153374	0.0	0.0	0.3067484662576687	0.0	0.0	0.0	0.3067484662576687	0.0	0.0	0.0273972602739726	0.0	0.0	0.0410958904109589	0.1923076923076923	0.0384615384615384	0.2307692307692307	0.0	0.25	44.0	1.0	3.0	5.0	5.3894483805074005	11.0	91.0	119.0	0.0573108008817046	0.0798517530602551	8.0	3.4772808586762074	0.0	0.0	15.781554862717565	0.1006134969325153	0.14513788098693758	2.9027576197387517	0.29027576197387517	0.14513788098693758	0.14513788098693758	4.499274310595065	0.0	0.1451378809869375	0.0	0.0	1.161103047895501	0.0	0.2902757619738751	0.1451378809869375	0.4354136429608127	0.0	0.0	0.032051282051282	0.0	0.0	0.0	0.1789473684210526	0.0	0.4842105263157895	0.0	0.1473684210526315	85.0	1.0	2.0	6.008733624454148	7.930369059389799	4.0	48.0	475.0	0.0491695804195804	0.1064722179847602	7.0	3.330728568145254	0.3060330777489087	0.054054054054054	7.529961575821643	0.0178239502966414	6	2	16	130	1.0	1	50	0	1	2	france	0	1	1	0	0	0	0	1	0	0	1	0	0	1
P04	0.7602339181286549	2.046783625730994	0.5263157894736842	0.0	0.17543859649122806	7.309941520467836	0.0	0.1169590643274853	0.175438596491228	0.0584795321637426	2.865497076023392	2.631578947368421	1.0526315789473684	1.1695906432748535	0.175438596491228	0.0	0.175438596491228	0.0236686390532544	0.0	0.0	0.0	0.475177304964539	0.0	0.2482269503546099	0.0	0.0496453900709219	212.0	1.0	1.0	7.241525423728813	14.150407709711002	6.0	148.0	4542.0	0.0578829704510108	0.1331062996836137	7.0	3.266211450573968	1.0746551299761955	0.0588235294117647	3.052511697780397	0.0374718848403058	1.837270341207349	2.3622047244094486	0.7874015748031495	0.0	0.5249343832020997	5.511811023622047	0.0	0.0	0.0	0.0	1.574803149606299	2.099737532808399	0.0	0.5249343832020997	0.0	0.0	1.0498687664041997	0.0317460317460317	0.0	0.0	0.0	0.3061224489795918	0.0	0.3265306122448979	0.0	0.1020408163265306	42.0	1.0	1.0	4.662576687116564	4.945371336427835	2.0	24.0	80.0	0.0684782608695652	0.0899136366927777	8.0	3.6779519806104672	0.0	0.0	13.650836380495184	0.296490716438223	1.539084649655731	1.9846091535034427	1.2960712839206157	0.04050222762251924	0.24301336573511542	4.738760631834751	0.0	0.1620089104900769	0.3645200486026731	0.0	2.227622519238558	1.7415957877683272	0.5670311867152693	0.6480356419603078	0.0810044552450384	0.0	0.1620089104900769	0.0338345864661654	0.0	0.0	0.0056390977443609	0.3622448979591837	0.0025510204081632	0.2551020408163265	0.0076530612244897	0.1122448979591836	313.0	1.0	1.0	8.351945854483926	17.68576986179887	14.0	384.0	12992.0	0.0684946932800315	0.117924454555666	6.0	3.1635492844647106	1.9202289553576464	0.0604651162790697	2.118434351726749	0.0139884568651275	5	7	23	860	2.0	1	34	0	1	1	france	0	0	1	0	1	0	0	1	1	1	2	0	1	1
P10	0.0	3.1598513011152414	0.7434944237918215	0.0	0.0	9.293680297397769	0.0	0.0	1.3011152416356877	0.0	3.903345724907063	2.41635687732342	0.0	0.0	0.1858736059479553	0.0	0.1858736059479553	0.0413223140495867	0.0	0.0	0.0082644628099173	0.5	0.0	0.2051282051282051	0.0	0.1153846153846153	68.0	1.0	1.0	5.62303664921466	6.911125653210796	1.0	53.0	406.0	0.0886302596239928	0.1124218601926769	7.0	3.3952604023146877	0.3180733123787919	0.0555555555555555	9.608787284489166	0.0967902801704597	0.0	0.0	5.88235294117647	0.0	5.88235294117647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0	2.909090909090909	2.906248611481051	3.0	13.0	45.0	0.0	0.0	5.0	2.727272727272727	0.0	0.0	253.72549019607848	0.9117647058823533	0.5434782608695652	3.532608695652174	0.8152173913043478	0.4076086956521739	0.4076086956521739	9.510869565217392	0.0	0.0	0.1358695652173913	0.0	2.717391304347826	0.5434782608695652	0.0	0.1358695652173913	0.1358695652173913	0.0	0.2717391304347826	0.0887573964497041	0.0	0.0	0.0118343195266272	0.3211009174311927	0.0	0.2844036697247706	0.0	0.091743119266055	93.0	1.0	2.0	6.475770925110132	8.453713502524614	5.0	97.0	671.0	0.0667681186988777	0.0950642878660693	6.0	3.243460293945655	0.4544607514118407	0.0410958904109589	7.11337670580751	0.1340973534971644	6	0	14	230	0.0	1	36	0	1	2	france	0	1	1	0	0	0	0	2	1	0	2	1	0	1
P18	0.7380073800738007	3.3210332103321036	0.4920049200492005	0.24600246002460024	0.36900369003690037	7.503075030750307	0.0	0.0	0.1230012300123001	0.0	2.706027060270603	0.984009840098401	0.3690036900369003	0.7380073800738007	0.1230012300123001	0.0	0.1230012300123001	0.0517241379310344	0.0057471264367816	0.0	0.0057471264367816	0.3823529411764705	0.0	0.2549019607843137	0.0098039215686274	0.1372549019607843	101.0	1.0	4.0	6.4189723320158105	8.451112360492507	3.0	149.0	702.0	0.0752705805182026	0.1239099428256753	7.0	3.299861973775017	0.2984748928591118	0.0344827586206896	6.496997788510615	0.1403709983045776	0.4282655246252677	1.7130620985010707	0.5710206995003569	0.0	0.14275517487508924	7.851534618129907	0.0	0.0	0.0713775874375446	0.0	3.354746609564597	0.9992862241256246	0.4282655246252677	0.2855103497501784	0.2141327623126338	0.0	0.0713775874375446	0.0305084745762711	0.0	0.0	0.0033898305084745	0.3945945945945946	0.0216216216216216	0.254054054054054	0.027027027027027	0.1297297297297297	180.0	1.0	1.0	7.671232876712328	11.999377603174953	8.0	88.0	1838.0	0.0652031215812121	0.096251438259331	7.0	3.216905012795424	0.9661913702449612	0.0845070422535211	3.752687540259021	0.0601416869388726	0.0	1.3975155279503106	0.4658385093167702	0.0	0.3105590062111801	6.211180124223603	0.0	0.15527950310559	0.15527950310559	0.0	2.7950310559006213	0.3105590062111801	0.0	0.15527950310559	0.0	0.0	0.15527950310559	0.0294117647058823	0.0	0.0	0.0073529411764705	0.351063829787234	0.0106382978723404	0.2234042553191489	0.0106382978723404	0.1808510638297872	68.0	1.0	3.0	5.380753138075314	6.148221998464798	15.0	73.0	279.0	0.0521885521885521	0.0643700135627057	9.0	3.6662213002355752	0.1546144992752814	0.0277777777777777	8.219189277541432	0.193335709194583	16	2	49	780	2.0	1	49	0	1	1	france	0	0	1	0	1	0	0	1	1	1	1	0	1	1
P19	0.0765696784073507	2.833078101071975	0.5359877488514548	0.0765696784073507	0.0	7.044410413476264	0.0	0.0	0.0	0.0765696784073507	1.3782542113323124	0.9954058192955588	0.0	1.0719754977029097	0.4594180704441041	0.0	0.0	0.0223880597014925	0.0	0.0	0.0149253731343283	0.2958579881656805	0.0059171597633136	0.3431952662721893	0.0	0.1834319526627219	170.0	1.0	1.0	7.587209302325581	13.107270275403328	12.0	210.0	2340.0	0.0681502086230876	0.1235347880992025	7.0	3.2627296765882434	0.2787563554543897	0.0377358490566037	4.004014870637661	0.0192925562261658	0.07342143906020558	3.2305433186490458	0.2936857562408223	0.0	0.22026431718061676	6.093979441997063	0.0	0.0734214390602055	0.0734214390602055	0.0	4.625550660792952	1.1013215859030838	0.881057268722467	0.6607929515418502	0.3671071953010278	0.0	0.3671071953010278	0.0223642172523961	0.0	0.0	0.0191693290734824	0.5052631578947369	0.0	0.1842105263157894	0.0	0.0894736842105263	165.0	1.0	3.0	8.101190476190476	13.82356505984324	8.0	112.0	3701.0	0.0851191668335669	0.1659099672227368	7.0	3.086442786069652	0.2771346142841511	0.032258064516129	3.816817469098444	0.0553097049793085	0.04219409282700422	1.729957805907173	0.37974683544303794	0.04219409282700422	0.02109704641350211	5.548523206751055	0.0	0.0632911392405063	0.2320675105485232	0.210970464135021	3.649789029535865	1.2236286919831223	0.7172995780590717	0.9071729957805906	0.2531645569620253	0.0	0.0421940928270042	0.0337477797513321	0.0	0.0017761989342806	0.0124333925399644	0.438880706921944	0.0103092783505154	0.2312223858615611	0.0029455081001472	0.101620029455081	638.0	1.0	1.0	11.744733581164809	30.28344853896749	31.0	1365.0	81685.0	0.0876546378522663	0.2047033280535424	6.0	2.999738639263762	0.236300691464142	0.0392156862745098	1.1095476267972606	0.0153749048903645	3	2	16	820	2.0	2	38	0	1	2	france	0	0	1	0	0	0	0	2	1	0	2	0	0	0
P37	0.6107717934480844	1.2770682953914492	0.22209883398112162	0.0	0.1665741254858412	5.441421432537479	0.0	0.0555247084952804	0.0	0.0	4.053303720155469	0.7218212104386451	2.8872848417545804	0.6107717934480844	1.2770682953914492	0.0	0.4441976679622432	0.0211764705882352	0.0047058823529411	0.0023529411764705	0.0070588235294117	0.4377104377104377	0.0067340067340067	0.1851851851851851	0.0067340067340067	0.1043771043771043	234.0	1.0	2.0	8.430913348946136	14.732804603479098	13.0	107.0	4507.0	0.0663821496497657	0.1316333553751403	7.0	3.131411419335686	0.8004164999086151	0.0375	2.8907944536214805	0.0141177320949242	2.4539877300613497	0.6134969325153374	0.0	0.0	0.0	3.067484662576687	0.0	1.2269938650306749	0.0	0.0	1.2269938650306749	0.6134969325153374	0.0	0.0	1.2269938650306749	0.0	1.2269938650306749	0.0	0.0	0.0	0.0689655172413793	0.1363636363636363	0.0	0.2727272727272727	0.0	0.2272727272727272	18.0	1.0	3.0	3.8117647058823527	2.9405646422455867	5.0	27.0	62.0	0.0331858407079646	0.0639711269123033	8.0	3.907282913165266	0.0	0.0	30.98118334911688	-0.2181322426721199								0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0357142857142857	0.0	0.0	2	3	25	260	1.0	1	25	0	0	0	france	0	1	1	0	0	0	1	1	0	0	1	0	1	0
P33	0.29940119760479045	1.4970059880239521	0.0	0.0	0.0	5.688622754491018	0.0	0.8982035928143712	0.2994011976047904	0.0	1.1976047904191618	2.9940119760479043	0.0	0.8982035928143712	1.497005988023952	0.0	0.0	0.0	0.0	0.0	0.0294117647058823	0.3902439024390244	0.024390243902439	0.1951219512195122	0.0	0.1219512195121951	27.0	1.0	2.0	4.5	4.544821823284759	3.0	7.0	213.0	0.0626151012891344	0.0887038262038262	7.0	3.4900717043574185	0.0	0.0	15.448720393607502	0.2781533706779989	0.0	1.2006861063464835	0.0	0.0	0.0	5.831903945111493	0.0	0.1715265866209262	0.0	0.3430531732418524	0.5145797598627788	1.5437392795883362	0.0	0.6861063464837049	0.0	0.0	0.5145797598627788	0.02	0.0	0.0	0.04	0.2816901408450704	0.0	0.3943661971830985	0.0	0.1549295774647887	63.0	1.0	2.0	5.219730941704036	5.8264254915278135	7.0	45.0	328.0	0.0403053435114503	0.0806061646961145	8.0	3.647881064921424	0.4710916799729395	0.2	8.948787061994857	0.0633188569760227	0.05379236148466917	2.0441097364174285	0.05379236148466917	0.0	0.05379236148466917	5.27165142549758	0.0	0.0	0.2151694459386766	0.1613770844540075	1.9365250134480905	0.8068854222700376	0.0	0.4303388918773533	0.0537923614846691	0.0	0.0537923614846691	0.0516795865633074	0.0	0.0025839793281653	0.0051679586563307	0.2471042471042471	0.0038610038610038	0.2548262548262548	0.0038610038610038	0.2857142857142857	249.0	1.0	2.0	8.167032967032966	15.989371847444046	16.0	298.0	7366.0	0.0589145915343447	0.1458161724541411	6.0	3.1160091010311275	0.0	0.0	2.8349863506988826	0.0368395229809119	8	0	19	300	0.0	2	32	0	1	2	france	0	1	1	0	0	0	0	1	0	0	2	1	0	1
P07	0.17072129748186088	2.9449423815621	0.34144259496372176	0.2987622705932565	0.04268032437046522	6.828851899274435	0.0	0.0426803243704652	0.1280409731113956	0.0426803243704652	1.792573623559539	0.4694835680751174	0.1280409731113956	0.5548442168160478	0.2560819462227913	0.0	0.0426803243704652	0.0477815699658703	0.0	0.0	0.0204778156996587	0.2393162393162393	0.0	0.433048433048433	0.0056980056980056	0.150997150997151	370.0	1.0	1.0	10.645454545454545	21.04144670261156	26.0	948.0	17180.0	0.0949788935792046	0.1758391339306763	7.0	3.0836301511700146	1.546553694584774	0.0845070422535211	2.2367428037419064	0.0406096947722941	0.0	0.0	0.0	0.0	0.0	2.380952380952381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.380952380952381	0.0	0.0	2.380952380952381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	2.0	1.0	2.0	3.1538461538461537	4.09213417792935	8.0	72.0	584.0	0.0	0.0	8.0	3.9753846153846153	0.0	0.0	111.89285714285724	0.3996598639455782	0.0	3.1473533619456364	0.5722460658082975	0.5722460658082975	0.14306151645207438	7.0100143061516444	0.0	0.0	0.0	0.0	1.430615164520744	0.7153075822603719	0.0	0.1430615164520743	0.1430615164520743	0.0	0.8583690987124464	0.0649350649350649	0.0	0.0	0.0129870129870129	0.2365591397849462	0.0	0.2258064516129032	0.0	0.3655913978494624	96.0	1.0	1.0	6.069565217391304	7.142307189198538	15.0	95.0	816.0	0.0564625850340136	0.1047886386625497	8.0	3.419327890639833	0.3053597937831238	0.1428571428571428	7.453211199930932	0.0605187862359762	1	0	9	410	0.0	1	48	0	1	2	france	0	1	0	0	0	0	0	1	0	0	1	1	0	0
P39	0.24429967426710095	3.9902280130293155	0.4885993485342019	0.0	0.7328990228013029	7.41042345276873	0.0	0.0	0.2442996742671009	0.2442996742671009	1.6286644951140066	0.8957654723127036	0.0	0.5700325732899023	0.1628664495114006	0.0	0.0814332247557003	0.0256410256410256	0.0	0.0	0.0128205128205128	0.2738095238095238	0.0	0.2142857142857142	0.0059523809523809	0.2619047619047619	136.0	1.0	2.0	6.779005524861878	11.149699651826335	16.0	540.0	1645.0	0.0646953112236562	0.1061135261760258	7.0	3.249613565755039	0.2811696953940834	0.0253164556962025	4.254329123298388	0.0328267300405504	0.0	2.7777777777777777	1.1111111111111112	0.0	0.5555555555555556	4.444444444444445	0.0	0.5555555555555556	0.0	0.0	3.333333333333333	2.2222222222222223	0.0	0.5555555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4333333333333333	0.0	0.2	0.0	0.1333333333333333	13.0	1.0	1.0	3.768421052631579	3.845578819149808	6.0	18.0	108.0	0.0378548895899053	0.047674956622325	7.0	3.691377379619261	0.0	0.0	28.445736434108465	0.1645299145299144	0.2958579881656805	3.451676528599606	0.2958579881656805	0.0	0.39447731755424065	7.001972386587771	0.0	0.0	0.0	0.0986193293885601	0.8875739644970414	0.0986193293885601	0.1972386587771203	0.2958579881656805	0.6903353057199211	0.0	0.1972386587771203	0.0101010101010101	0.005050505050505	0.0	0.0101010101010101	0.1702127659574468	0.0070921985815602	0.4042553191489361	0.0	0.1418439716312056	125.0	1.0	1.0	6.642622950819672	9.95465883214444	21.0	167.0	1500.0	0.0648106904231625	0.1324975700178871	6.0	3.2318377911993097	0.1444740513609514	0.0106382978723404	5.155063158336449	0.0559527722989261	16	8	57	430	0.0	2	38	1	1	2	france	0	1	1	0	0	0	0	1	1	0	2	1	0	0
P15	0.3076923076923077	4.246153846153846	0.3076923076923077	0.12307692307692308	0.1846153846153846	6.4	0.0	0.0	0.0	0.2461538461538461	1.2307692307692308	0.3076923076923077	0.123076923076923	0.4923076923076923	0.676923076923077	0.0	0.4923076923076923	0.0227272727272727	0.0097402597402597	0.0	0.0097402597402597	0.2439024390243902	0.0	0.3804878048780488	0.0	0.1463414634146341	210.0	1.0	2.0	7.2825112107623315	13.886826643691393	34.0	532.0	5113.0	0.0522025395830067	0.1173208327575063	7.0	3.2216355116642315	0.5410330930645411	0.032520325203252	3.184055011032875	0.0036467236467236	0.0	3.925619834710744	0.4132231404958678	0.0	0.2066115702479339	4.958677685950414	0.0	0.2066115702479339	0.0	0.0	0.2066115702479339	0.6198347107438017	0.0	0.4132231404958678	0.0	0.0	0.0	0.0379746835443038	0.0	0.0	0.0	0.1016949152542373	0.0338983050847457	0.2542372881355932	0.0	0.2711864406779661	37.0	1.0	3.0	4.493023255813953	5.133446883570134	10.0	88.0	433.0	0.0385542168674698	0.0590734570187374	7.0	3.675853075418387	0.1617577265743362	0.0222222222222222	10.773291179026316	0.1145402892561982	0.2638522427440633	5.277044854881266	0.0	0.5277044854881267	0.0	5.277044854881266	0.0	0.0	0.2638522427440633	0.0	4.749340369393139	2.638522427440633	0.0	0.79155672823219	0.2638522427440633	0.0	0.5277044854881267	0.0434782608695652	0.0	0.0	0.0	0.4769230769230769	0.0	0.1076923076923077	0.0153846153846153	0.0307692307692307	37.0	1.0	2.0	4.344827586206897	5.036253821689329	3.0	127.0	195.0	0.0562390158172231	0.0983518780070504	8.0	3.781542754634244	0.1684200256571097	0.027027027027027	13.849762081951951	0.3321711270260082	15	3	41	380	1.0	1	49	0	0	0	france	0	1	1	0	0	0	0	1	0	0	2	1	0	1
P28	0.6230529595015576	6.5420560747663545	0.0	0.0	2.1806853582554515	5.29595015576324	0.0	0.6230529595015576	0.3115264797507788	0.0	0.3115264797507788	0.3115264797507788	0.0	0.3115264797507788	0.9345794392523364	0.0	0.6230529595015576	0.0161290322580645	0.0	0.0	0.0	0.1063829787234042	0.0	0.4042553191489361	0.0	0.1489361702127659	26.0	1.0	3.0	4.2105263157894735	4.309767943055832	2.0	32.0	50.0	0.0483221476510067	0.063207851230297	7.0	3.632101777622865	0.173266949911753	0.05	16.25684299670317	0.3193146417445482	0.0	5.263157894736842	0.0	0.0	5.263157894736842	0.0	0.0	5.263157894736842	0.0	0.0	5.263157894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.769230769230769	2.258448962446645	2.0	6.0	14.0	0.0	0.0	6.0	2.8205128205128207	0.0	0.0	234.73684210526324	-1.0526315789473684	2.5	5.416666666666667	0.4166666666666667	0.0	2.083333333333333	3.75	0.0	0.0	0.4166666666666667	0.0	5.416666666666667	2.083333333333333	0.0	0.0	0.8333333333333334	0.0	0.4166666666666667	0.0	0.0	0.0	0.0	0.5714285714285714	0.0	0.1428571428571428	0.0	0.0	21.0	1.0	1.0	3.983333333333333	3.603200737615871	0.0	16.0	3.0	0.0329670329670329	0.0444745069745069	8.0	3.789495798319328	0.5473814352598613	0.05	21.471238938052768	-0.0222222222222222	4	0	13	240	0.0	1	58	0	1	1	france	0	1	1	0	0	0	0	1	0	0	1	1	0	0
P01	0.0	5.51948051948052	0.0	0.0	2.272727272727273	7.467532467532467	0.0	0.3246753246753247	0.0	0.0	0.0	0.3246753246753247	0.0	0.0	0.0	0.0	0.0	0.0204081632653061	0.0	0.0	0.0	0.054054054054054	0.0	0.4594594594594595	0.0	0.1621621621621621	24.0	1.0	4.0	4.120805369127517	4.026610731403403	5.0	35.0	47.0	0.0426008968609865	0.0586132808280459	9.0	3.807545800834392	0.3490340614910062	0.1428571428571428	16.93978748524209	0.1326933935629588	0.0	4.326923076923077	0.0	0.0	1.4423076923076923	6.730769230769231	0.0	0.0	0.4807692307692308	0.0	0.4807692307692308	0.0	0.0	0.0	0.4807692307692308	0.0	0.4807692307692308	0.0465116279069767	0.0	0.0	0.0232558139534883	0.074074074074074	0.0	0.4814814814814814	0.0	0.074074074074074	20.0	1.0	4.0	4.14	3.655188093655372	4.0	10.0	7.0	0.0336605890603085	0.0428419913419913	8.0	3.627070707070707	0.0	0.0	24.863822725497787	0.5352564102564102	0.0	4.878048780487805	0.0	0.0	0.975609756097561	9.268292682926829	0.0	0.0	0.0	0.0	2.4390243902439024	0.4878048780487805	0.0	0.4878048780487805	0.4878048780487805	0.0	0.4878048780487805	0.0	0.0	0.0	0.0	0.2333333333333333	0.0	0.3	0.0	0.0666666666666666	13.0	1.0	10.0	3.4285714285714284	3.184973724075164	5.0	19.0	62.0	0.0602582496413199	0.058597611538788	13.0	4.532260361771828	0.0	0.0	25.16721146592888	-0.0360802424592293	1	0	3	150	0.0	1	41	0	1	1	france	0	1	0	0	0	0	0	1	0	0	1	0	0	0
P20	0.5761316872427984	1.728395061728395	0.0823045267489712	0.0823045267489712	0.0	8.395061728395062	0.0	0.0	0.0823045267489712	0.0823045267489712	1.3991769547325104	0.9876543209876544	0.0	0.3292181069958848	0.411522633744856	0.0	0.5761316872427984	0.0	0.0049261083743842	0.0	0.0197044334975369	0.2292993630573248	0.0127388535031847	0.4394904458598726	0.0063694267515923	0.1464968152866242	167.0	1.0	2.0	6.917378917378917	11.793885613285836	7.0	153.0	1303.0	0.0562451844876294	0.1091743477045848	7.0	3.2583475783475784	1.1263640585191526	0.1521739130434782	4.300105187399868	0.0427766948234784	0.0	0.0	16.666666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	1.6666666666666667	0.4714045207910317	0.0	0.0	0.0	0.0	0.0	5.0	2.333333333333333	0.0	0.0	681.9999999999999	-1.6666666666666667	0.4694835680751174	1.8779342723004695	0.1564945226917058	0.05216484089723526	0.3651538862806468	8.346374543557642	0.0	0.0	0.0	0.0	0.8868022952529996	0.7824726134585289	0.0	0.5216484089723527	0.0521648408972352	0.0	0.1043296817944705	0.0344827586206896	0.0024630541871921	0.0	0.0073891625615763	0.1419939577039275	0.0	0.4199395770392749	0.0030211480362537	0.1510574018126888	247.0	1.0	2.0	8.669683257918551	16.539256314816146	10.0	190.0	6076.0	0.0621240644657697	0.142032219495683	6.0	3.154225792881255	0.1323010894855883	0.0104166666666666	2.763754433570362	0.0588522024679955	2	0	2	0	0.0	2	36	1	1	2	france	0	1	0	0	0	0	0	1	0	0	1	0	0	0
